"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-08-30","3.80","0.00","0.0","0.0","91","72","  310","  310","17.0","23.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-08-31","6.04","0.00","0.0","0.0","90","71","   20",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-09-01","4.70","0.00","0.0","0.0","92","69","  150",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-09-02","6.26","0.00","0.0","0.0","88","71","   90",,"12.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-09-03","6.04","0.10","0.0",,"87","72","  200","  230","16.1","21.9",,,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-09-04","5.59","0.69","0.0","0.0","86","72","  150","  150","13.0","27.1",,,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-09-05","5.37","0.03","0.0","0.0","87","72","  200","  230","13.0","17.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-09-06","3.58","0.00","0.0","0.0","87","75","  300",,"8.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-09-07","5.37","0.00","0.0","0.0","87","72","  320",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-09-08","5.82","0.00","0.0","0.0","86","68","   20",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-09-09","9.40","0.14","0.0","0.0","76","69","   60","   70","13.0","19.9","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-09-10","6.26","0.35","0.0","0.0","80","68","   90",,"10.1",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-09-11","4.70","0.25","0.0","0.0","82","71","  170",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-09-12","4.25","0.01","0.0","0.0","83","65","  290",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-09-13","5.59","0.00","0.0","0.0","81","56","   50",,"12.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-09-14","5.82","0.00","0.0","0.0","84","58","  360",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-09-15","6.49","0.00","0.0","0.0","84","63","   90","   90","12.1","16.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-09-16","5.59","0.00","0.0","0.0","84","63","   60",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-09-17","5.82","0.00","0.0","0.0","85","64","   70",,"12.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-09-18","6.04","0.00","0.0","0.0","86","64","   20","   20","12.1","17.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-09-19","7.16","0.00","0.0","0.0","87","66","  360",,"13.0",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-09-20","3.58","0.12","0.0","0.0","88","64","   10",,"6.9",,,,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-09-21","5.14","0.00","0.0","0.0","92","69","  360",,"10.1",,,,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-09-22","7.38","0.00","0.0","0.0","94","67","  300","  300","15.0","18.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-09-23","7.83","0.00","0.0","0.0","82","60","   60","   20","13.0","17.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-09-24","4.92","0.00","0.0","0.0","83","59","  150",,"8.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-09-25","3.80","0.00","0.0","0.0","86","59","  300",,"14.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-09-26","7.83","0.00","0.0","0.0","85","63","  310","  310","17.0","25.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-09-27","8.72","0.00","0.0","0.0","78","54","  360","   30","14.1","18.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-09-28","10.74","0.00","0.0","0.0","77","53","   30","  360","15.0","23.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-09-29","10.96","0.00","0.0","0.0","75","50","   30","   40","21.0","31.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-09-30","8.50","0.00","0.0","0.0","80","55","  360","  360","14.1","21.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-10-01","7.61","0.00","0.0","0.0","82","52","  320","  320","14.1","21.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-10-02","10.74","0.00","0.0","0.0","80","55","  350","  350","16.1","23.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-10-03","6.93","0.00","0.0","0.0","78","55","   40","   80","12.1","18.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-10-04","2.91","0.00","0.0","0.0","77","54","  330",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-10-05","6.49","0.00","0.0","0.0","81","52","  330","  330","12.1","16.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-10-06","5.59","0.00","0.0","0.0","82","48","  320",,"13.0",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-10-07","4.92","0.00","0.0","0.0","84","52","  320","  280","13.0","16.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-10-08","8.50","0.00","0.0","0.0","79","54","  330","  330","13.0","18.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-10-09","7.61","0.00","0.0","0.0","74","48","  310","  320","14.1","19.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-10-10","7.16","0.00","0.0","0.0","77","49","   10","   30","13.0","16.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-10-11","6.26","0.00","0.0","0.0","79","54","   30",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-10-12","6.93","1.90","0.0","0.0","69","62","  360",,"17.0",,"    1","    1","    1","    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-10-13","6.71","0.55","0.0","0.0","76","56","  310","  330","23.9","36.9","    1","    1","    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-10-14","2.46","0.00","0.0","0.0","76","46","  300",,"8.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-10-15","2.01","0.00","0.0","0.0","81","51","  210",,"6.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-10-16","3.13","0.00","0.0","0.0","82","51","  300",,"6.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-10-17","6.93","0.00","0.0","0.0","78","51","  330","  330","15.0","19.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-10-18","10.74","0.00","0.0","0.0","55","38","  330","  330","19.9","23.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-10-19","6.71",,,,"61","34","  310","  310","13.0","17.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-10-20","4.03",,,,"62","34","  250",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-10-21","2.68",,,,"71","38","   70",,"6.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-10-22","3.13",,,,"75","42","   90",,"6.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-10-23","4.25","0.00","0.0","0.0","76","45","   90",,"6.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-10-24","5.82","0.00","0.0","0.0","78","49","  160",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-10-25","9.17","0.41","0.0","0.0","80","58","  160","  180","17.0","23.9","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-10-26","8.50","0.00","0.0","0.0","68","48","  360",,"14.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-10-27","8.28","0.00","0.0","0.0","74","46","   60","   70","13.0","16.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-10-28","9.40","0.00","0.0","0.0","72","53","   90","   60","13.0","17.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-10-29","9.40","0.00","0.0","0.0","72","53","   70","   70","14.1","18.1","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-10-30","8.28","0.42","0.0","0.0","66","58","   80","  120","13.0","17.0","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-10-31","6.26","0.03","0.0","0.0","73","55","  220",,"14.1",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-11-01","4.25","0.00","0.0","0.0","74","52","  330",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-11-02","4.47","0.00","0.0","0.0","77","55","   70",,"6.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-11-03","5.82","0.00","0.0","0.0","77","55","   90",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-11-04","6.04","0.00","0.0","0.0","77","56","  130",,"10.1",,,,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-11-05","7.61","0.00","0.0","0.0","78","60","  160","  160","15.0","21.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-11-06","4.03","0.00","0.0","0.0","83","62","   60",,"6.0",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-11-07","5.59","0.00","0.0","0.0","82","67","   20",,"8.1",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-11-08","8.28","0.00","0.0","0.0","83","61","   60","   60","12.1","18.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-11-09","10.96","0.00","0.0","0.0","69","51","   70","   70","16.1","23.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-11-10","14.32","0.86","0.0","0.0","69","57","   30","   30","21.0","30.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-11-11","7.61","0.28","0.0",,"68","64","   10","   10","17.0","23.0","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-11-12","8.28","0.00",,,"68","41","  330","  330","18.1","23.9","    1","    1",,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-11-13","10.51",,,,"52","33","  350","  350","17.0","23.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-11-14","8.28",,"0.0","0.0","59","33","   60","  100","13.0","17.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-11-15","7.83","0.34",,,"57","48","  350","  350","13.0","18.1","    1","    1",,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-11-16","8.72","0.00","0.0","0.0","52","39","  330","  350","14.1","21.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-11-17","6.93",,,,"50","31","  300","  300","13.0","19.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-11-18","5.14","0.00","0.0","0.0","54","28","   20",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-11-19","5.82","0.00","0.0","0.0","54","33","  300",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-11-20","6.93","0.00","0.0","0.0","47","34","   10",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-11-21","6.26","0.00","0.0","0.0","61","29","   60",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-11-22","5.82","0.00","0.0","0.0","63","43","   50",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-11-23","5.59","0.00",,,"70","49","   30",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-11-24","7.61","0.06","0.0","0.0","70","53","   90","   90","13.0","17.0",,,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-11-25","7.38","0.94","0.0","0.0","61","52","   40",,"13.0",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-11-26","8.72","0.38","0.0","0.0","61","52","   90","  120","14.1","19.9","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-11-27","12.30","0.61","0.0","0.0","67","58","  230","  230","18.1","27.1","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-11-28","4.25","0.02",,,"67","47","  250",,"13.0",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-11-29","7.61","0.05","0.0","0.0","72","46","  190","  170","16.1","19.9","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-11-30","7.83","0.00","0.0","0.0","64","57","  190",,"14.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-12-01",,"0.00","0.0","0.0",,,,,,,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-12-12",,,"0.0","0.0",,,,,,,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2022-12-13",,,"0.0","0.0",,,,,,,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-01-04",,,"0.0","0.0",,,,,,,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-01-05",,"0.00","0.0","0.0",,,,,,,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-01-06","5.59","0.00","0.0","0.0","59","38","  320",,"16.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-01-07","3.58",,,,"67","35","  190",,"8.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-01-08","5.59","0.03","0.0","0.0","63","46","  190",,"14.1",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-01-09","5.59","0.00","0.0","0.0","58","42","  250",,"13.0",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-01-10","4.25","0.00","0.0","0.0","62","34","  220",,"12.1",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-01-11","6.71",,,,"72","45","  210","  210","14.1","19.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-01-12","11.63",,"0.0","0.0","73","52","  300","  260","23.0","45.0","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-01-13","11.41",,,,"52","37","  310","  330","18.1","23.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-01-14","12.75",,,,"46","32","  310","  320","14.1","21.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-01-15","2.24",,,,"60","27","   99",,"6.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-01-16","5.82","0.00","0.0","0.0","63","31","  180","  180","10.1","16.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-01-17","7.61",,,,"64","48","  200","  200","17.0","19.9","    1","    1",,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-01-18","5.59","0.00","0.0","0.0","66","56","  160",,"13.0",,"    1","    1",,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-01-19","9.40",,"0.0","0.0","72","55","  260","  260","17.0","23.0","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-01-20","6.93",,,,"59","40","  320",,"12.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-01-21","6.26","0.27",,,"52","44","  100","   60","13.0","19.9","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-01-22","8.05",,"0.0","0.0","50","44","  120","  110","18.1","25.1","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-01-23","8.95",,,,"53","37","  330","  270","17.0","21.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-01-24","7.83",,,,"56","29","   70","  120","13.0","19.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-01-25","11.63",,,"0.0","64","40","  310","  240","18.1","53.0","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-01-26","6.71","0.00","0.0","0.0","49","34","  320","  290","14.1","21.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-01-27","4.92","0.00","0.0","0.0","51","30","  230",,"8.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-01-28","4.47","0.00","0.0","0.0","60","26","  130","  130","13.0","128.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-01-29","5.37","1.33","0.0","0.0","65","43","  190","  190","8.9","44.1","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-01-30","4.47",,"0.0","0.0","63","53","  100",,"8.9",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-01-31",,"0.00","0.0","0.0","66","57",,,,,"    1","    1",,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-02-01","4.92",,"0.0","0.0","62","54","  260","  360","13.0","128.0","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-02-02","7.61",,"0.0","0.0","55","47","   10",,"13.0",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-02-03",,,"0.0","0.0","54","36",,,,,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-02-04",,"0.00","0.0","0.0","57","31",,,,,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-02-05","6.04","0.00","0.0","0.0","64","43","  260","  260","12.1","16.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-02-06","3.80",,,,"69","42","   60",,"12.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-02-07","6.49",,,,"70","48","  170",,"12.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-02-08","7.83","0.00","0.0",,"77","57","  170","  160","14.1","18.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-02-09","9.62","0.11","0.0","0.0","68","54","  150","   60","19.9","38.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-02-10","5.14",,"0.0","0.0","60","51","  340","  350","8.1","21.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-02-11","12.30",,,,"53","44","   70","   70","21.0","36.0","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-02-12","7.38",,,,"47","38","  260","  300","16.1","21.0","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-02-13","5.82","0.00","0.0","0.0","65","33","  250",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-02-14","6.71","0.00","0.0","0.0","71","40","  170","  170","16.1","21.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-02-15","8.05","0.00","0.0","0.0","72","52","  170",,"14.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-02-16","12.30",,"0.0","0.0","76","60","  210","  180","17.0","23.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-02-17","15.43",,"0.0","0.0","69","34","  310","  250","23.0","30.0","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-02-18","6.93",,"0.0","0.0","58","28","   30",,"13.0",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-02-19","4.47","0.00","0.0","0.0","65","40","  190",,"10.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-02-20","7.83","0.00","0.0","0.0","67","46","  220","  230","21.0","21.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-02-21","9.62","0.00","0.0","0.0","76","59","  220","  220","16.1","19.9","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-02-22","14.54","0.00","0.0","0.0","83","60","  210","  200","27.1","36.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-02-23","9.62",,"0.0","0.0","81","67","  190","  180","17.0","23.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-02-24","7.38",,"0.0","0.0","77","60","   10",,"12.1",,"    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-02-25","6.26",,"0.0","0.0","79","55","  250","  250","14.1","18.1","    1","    1",,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-02-26","4.47",,"0.0","0.0","79","62","  250","   99","13.0","17.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-02-27","10.74",,"0.0","0.0","79","59","  220","  210","17.0","23.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-02-28","6.71",,"0.0","0.0","80","64","  230","  230","15.0","21.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-03-01","8.72","0.00","0.0","0.0","79","65","  200","  200","16.1","21.9","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-03-02","9.17",,"0.0",,"71","59","   40","   40","19.9","28.0","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-03-03","13.87",,"0.0",,"78","59","  190","  210","29.1","40.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-03-04","4.70",,,,"74","48","  330",,"12.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-03-05","5.59",,"0.0","0.0","76","51","   30",,"12.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-03-06","5.14",,,,"81","50","  280",,"13.0",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-03-07","8.50",,"0.0","0.0","83","65","  320","  260","15.0","16.1","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-03-08","8.50",,"0.0",,"71","54","   90","   90","15.0","18.1",,,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-03-09","7.16",,"0.0","0.0","67","57","  130","  130","14.1","17.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-03-10","6.26","1.30","0.0","0.0","64","47","  310","  310","14.1","18.1","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-03-11","4.70",,"0.0","0.0","69","41","   30",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-03-12","9.62",,"0.0",,"67","56","  230","  210","17.0","36.0","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-03-13","11.41",,,,"61","43","  310","  320","18.1","25.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-03-14","9.62",,"0.0","0.0","55","32","   10","  350","16.1","21.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-03-15","4.47","0.00","0.0","0.0","63","31","   10",,"13.0",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-03-16","7.61","0.00","0.0","0.0","70","37","  170","  180","13.0","17.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-03-17","9.62",,"0.0","0.0","65","46","  210","   10","15.0","31.1","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-03-18","10.51","0.00","0.0","0.0","55","37","  350","  360","17.0","40.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-03-19","10.74","0.01","0.0","0.0","48","32","  340","   20","18.1","44.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-03-20","7.16","0.00","0.0","0.0","55","25","   70","   20","12.1","17.0",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-03-21","5.59",,"0.0","0.0","63","34","  100","   40","14.1","84.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-03-22","5.37",,"0.0","0.0","75","48","  160","  160","8.9","16.1","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-03-23","6.71",,"0.0","0.0","79","53","  220","  190","12.1","50.1","    1","    1",,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-03-24","9.17","0.00","0.0","0.0","80","56","  190","  180","16.1","23.9","    1","    1",,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-03-25","10.29",,"0.0",,"85","58","  180","  180","18.1","23.9","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-03-26","7.38",,"0.0",,"80","65","  230","  220","23.9","35.1","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-03-27","7.38",,"0.0","0.0","74","62","  210","  210","16.1","23.0","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-03-28","6.93",,"0.0","0.0","76","56","  350","  350","16.1","23.0","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-03-29","5.14",,,,"67","44","  340","   10","13.0","57.9",,,,"    1"
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-03-30","3.80",,,,"73","43","  150",,"8.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-03-31","12.53","0.00","0.0","0.0","81","54","  190","  180","21.0","25.1",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-04-01","11.63","0.00","0.0",,"83","64","  210","  280","17.0","25.1","    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-04-02","5.14",,,,"73","49","   10",,"8.9",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-04-03","5.59","1.11","0.0",,"64","53","   70",,"8.9",,"    1",,"    1",
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-04-04","7.16",,"0.0","0.0","84","64","  180","  140","13.0","17.0","    1","    1",,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-04-05","7.61",,"0.0","0.0","88","66","  210","  170","15.0","23.9","    1","    1",,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-04-06","4.03",,"0.0","0.0","84","63","  210",,"12.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-04-07","5.14","0.00","0.0","0.0","81","59","   50","   50","15.0","21.9","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-04-08","11.86",,"0.0","0.0","59","44","   90","   90","17.0","25.1","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-04-09","10.96",,"0.0","0.0","67","44","   50","   90","17.0","23.0","    1",,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-04-10","10.51",,"0.0","0.0","70","50","   70","   80","16.1","23.9",,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-04-11","7.16","0.00","0.0","0.0","74","45","   80",,"12.1",,,,,
"USW00003892","AUBURN OPELIKA AIRPORT, AL US","2023-04-12","6.26",,"0.0","0.0","75","50","  110",,"10.1",,,,,
